userId,dayKey,focusPrimary,focusSecondary,dailyLimitMinutes,bedTimeMinutes,wakeTimeMinutes,gentleNudgesEnabled,dailySummariesEnabled,achievementAlertsEnabled,limitWarningsEnabled,sessionCount,totalScreenMinutes,socialMinutes,productivityMinutes,pickups,unlocks,lateNightMinutes,sevenDayAvgScreenMinutes,yesterdayScore,overLimitMinutes,score,riskLevel,overLimitAppsCount,topExceededMinutes,sendLimitWarning,sendSleepNudge,sendAnyBehaviorNotification,behaviorNotificationCount,dominantNotificationType
65,2025-10-03,Social Media,Productivity,180,0,480,1,1,1,1,7,123,114,3,17,16,0,141.86,97,0,98,low,1,25,0,0,0,0,none
65,2025-10-04,Social Media,Productivity,180,0,480,1,1,1,1,12,102,79,6,22,22,0,142.14,98,0,98,low,0,0,0,0,0,0,none
65,2025-10-05,Social Media,Productivity,180,0,480,1,1,1,1,16,189,15,36,34,25,7,140.57,98,9,99,medium,0,0,0,0,0,0,none
65,2025-10-06,Social Media,Productivity,180,0,480,1,1,1,1,10,164,12,106,24,11,0,145.14,99,0,100,low,0,0,0,0,0,0,none
65,2025-10-07,Social Media,Productivity,180,0,480,1,1,1,1,9,149,18,23,28,14,0,145.43,100,0,100,low,0,0,0,0,0,0,none
65,2025-10-08,Social Media,Productivity,180,0,480,1,1,1,1,9,147,14,117,39,5,0,148.14,100,0,100,low,0,0,0,0,0,0,none
65,2025-10-09,Social Media,Productivity,180,0,480,1,1,1,1,6,120,10,17,26,16,0,142.0,100,0,100,low,0,0,0,0,0,0,none
65,2025-10-10,Social Media,Productivity,180,0,480,1,1,1,1,9,132,9,0,41,27,0,143.29,100,0,96,low,0,0,0,0,0,0,none
65,2025-10-11,Social Media,Productivity,180,0,480,1,1,1,1,5,133,29,0,23,16,0,147.71,96,0,98,low,0,0,0,0,0,0,none
65,2025-10-12,Social Media,Productivity,180,0,480,1,1,1,1,15,211,34,49,52,16,20,150.86,98,31,93,medium,0,0,1,0,1,1,limit_warning
65,2025-10-13,Social Media,Productivity,180,0,480,1,1,1,1,9,123,10,12,41,34,6,145.0,93,0,100,low,0,0,0,0,0,0,none
65,2025-10-14,Social Media,Productivity,180,0,480,1,1,1,1,9,158,13,0,39,35,0,146.29,100,0,96,low,0,0,0,0,0,0,none
65,2025-10-15,Social Media,Productivity,180,0,480,1,1,1,1,8,131,0,30,40,24,6,144.0,96,0,100,low,0,0,0,0,0,0,none
65,2025-10-16,Social Media,Productivity,180,0,480,1,1,1,1,6,124,11,6,31,34,0,144.57,100,0,97,low,0,0,0,0,0,0,none
65,2025-10-17,Social Media,Productivity,180,0,480,1,1,1,1,6,121,6,115,47,25,0,143.0,97,0,100,low,0,0,0,0,0,0,none
65,2025-10-18,Social Media,Productivity,180,0,480,1,1,1,1,6,124,22,0,32,24,0,141.71,100,0,97,low,0,0,0,0,0,0,none
65,2025-10-19,Social Media,Productivity,180,0,480,1,1,1,1,8,166,30,32,49,29,59,135.29,97,0,94,low,0,0,0,1,1,1,sleep
65,2025-10-20,Social Media,Productivity,180,0,480,1,1,1,1,10,167,23,103,26,8,3,141.57,94,0,100,low,0,0,0,0,0,0,none
65,2025-10-21,Social Media,Productivity,180,0,480,1,1,1,1,15,229,97,7,18,3,0,151.71,100,49,90,medium,0,0,1,0,1,1,limit_warning
65,2025-10-22,Social Media,Productivity,180,0,480,1,1,1,1,10,170,121,3,32,8,0,157.29,90,0,97,low,1,30,0,0,0,0,none
65,2025-10-23,Social Media,Productivity,180,0,480,1,1,1,1,5,114,104,4,37,24,0,155.86,97,0,96,low,1,30,0,0,0,0,none
65,2025-10-24,Social Media,Productivity,180,0,480,1,1,1,1,10,95,13,67,25,22,3,152.14,96,0,100,low,0,0,0,0,0,0,none
65,2025-10-25,Social Media,Productivity,180,0,480,1,1,1,1,9,133,16,106,47,28,0,153.43,100,0,100,low,0,0,0,0,0,0,none
65,2025-10-26,Social Media,Productivity,180,0,480,1,1,1,1,8,147,97,22,36,21,3,150.71,100,0,96,low,1,30,0,0,0,0,none
65,2025-10-27,Social Media,Productivity,180,0,480,1,1,1,1,14,208,49,31,36,24,0,156.57,96,28,91,medium,0,0,1,0,1,1,limit_warning
65,2025-10-28,Social Media,Productivity,180,0,480,1,1,1,1,14,159,30,90,44,28,0,146.57,91,0,100,low,0,0,0,0,0,0,none
65,2025-10-29,Social Media,Productivity,180,0,480,1,1,1,1,6,113,3,14,32,18,0,138.43,100,0,100,low,0,0,0,0,0,0,none
65,2025-10-30,Social Media,Productivity,180,0,480,1,1,1,1,3,101,0,90,40,40,0,136.57,100,0,100,low,0,0,0,0,0,0,none
65,2025-10-31,Social Media,Productivity,180,0,480,1,1,1,1,9,97,59,10,32,7,0,136.86,100,0,97,low,0,0,0,0,0,0,none
65,2025-11-01,Social Media,Productivity,180,0,480,1,1,1,1,3,114,0,0,31,37,0,134.14,97,0,97,low,0,0,0,0,0,0,none
65,2025-11-02,Social Media,Productivity,180,0,480,1,1,1,1,7,140,14,13,59,38,0,133.14,97,0,94,low,0,0,0,0,0,0,none
65,2025-11-03,Social Media,Productivity,180,0,480,1,1,1,1,15,193,135,19,30,25,0,131.0,94,13,95,medium,1,24,0,0,0,0,none
65,2025-11-04,Social Media,Productivity,180,0,480,1,1,1,1,6,79,11,47,44,30,5,119.57,95,0,100,low,0,0,0,0,0,0,none
65,2025-11-05,Social Media,Productivity,180,0,480,1,1,1,1,10,155,6,11,35,29,0,125.57,100,0,100,low,0,0,0,0,0,0,none
65,2025-11-06,Social Media,Productivity,180,0,480,1,1,1,1,9,124,10,90,33,9,90,128.86,100,0,93,low,0,0,0,1,1,1,sleep
65,2025-11-07,Social Media,Productivity,180,0,480,1,1,1,1,6,106,6,4,31,16,0,130.14,93,0,97,low,0,0,0,0,0,0,none
65,2025-11-08,Social Media,Productivity,180,0,480,1,1,1,1,10,129,6,0,35,29,93,132.29,97,0,87,low,0,0,0,1,1,1,sleep
65,2025-11-09,Social Media,Productivity,180,0,480,1,1,1,1,10,149,19,15,46,39,0,133.57,87,0,95,low,0,0,0,0,0,0,none
65,2025-11-10,Social Media,Productivity,180,0,480,1,1,1,1,14,155,15,43,29,21,0,128.14,95,0,100,low,0,0,0,0,0,0,none
65,2025-11-11,Social Media,Productivity,180,0,480,1,1,1,1,11,152,15,14,14,6,0,138.57,100,0,99,low,0,0,0,0,0,0,none
65,2025-11-12,Social Media,Productivity,180,0,480,1,1,1,1,9,133,6,117,12,10,0,135.43,99,0,100,low,0,0,0,0,0,0,none
65,2025-11-13,Social Media,Productivity,180,0,480,1,1,1,1,5,113,17,96,36,19,0,133.86,100,0,100,low,0,0,0,0,0,0,none
65,2025-11-14,Social Media,Productivity,180,0,480,1,1,1,1,9,122,6,14,36,37,90,136.14,100,0,92,low,0,0,0,1,1,1,sleep
65,2025-11-15,Social Media,Productivity,180,0,480,1,1,1,1,11,189,44,0,33,22,16,144.71,92,9,93,medium,0,0,0,0,0,0,none
65,2025-11-16,Social Media,Productivity,180,0,480,1,1,1,1,10,142,12,97,57,34,100,143.71,93,0,89,low,0,0,0,1,1,1,sleep
65,2025-11-17,Social Media,Productivity,180,0,480,1,1,1,1,7,94,72,12,21,15,3,135.0,89,0,98,low,0,0,0,0,0,0,none
65,2025-11-18,Social Media,Productivity,180,0,480,1,1,1,1,5,137,37,9,30,24,0,132.86,98,0,97,low,0,0,0,0,0,0,none
65,2025-11-19,Social Media,Productivity,180,0,480,1,1,1,1,3,91,88,3,40,17,0,126.86,97,0,96,low,1,25,0,0,0,0,none
65,2025-11-20,Social Media,Productivity,180,0,480,1,1,1,1,8,135,13,3,21,5,13,130.0,96,0,97,low,0,0,0,0,0,0,none
65,2025-11-21,Social Media,Productivity,180,0,480,1,1,1,1,3,103,13,0,35,27,0,127.29,97,0,96,low,0,0,0,0,0,0,none
65,2025-11-22,Social Media,Productivity,180,0,480,1,1,1,1,12,189,67,11,26,10,80,127.29,96,9,87,medium,0,0,0,1,1,1,sleep
65,2025-11-23,Social Media,Productivity,180,0,480,1,1,1,1,12,166,15,102,19,27,4,130.71,87,0,100,low,0,0,0,0,0,0,none
66,2025-09-01,Gaming,Sleep,150,1350,450,1,1,1,1,10,144,14,6,58,28,11,144.0,93,0,93,low,0,0,0,0,0,0,none
66,2025-09-02,Gaming,Sleep,150,1350,450,1,1,1,1,5,104,0,0,51,42,0,124.0,93,0,95,low,1,46,0,0,0,0,none
66,2025-09-03,Gaming,Sleep,150,1350,450,1,1,1,1,9,158,21,90,45,25,3,135.33,95,8,100,medium,0,0,0,0,0,0,none
66,2025-09-04,Gaming,Sleep,150,1350,450,1,1,1,1,8,118,79,0,60,56,0,131.0,100,0,94,low,0,0,0,0,0,0,none
66,2025-09-05,Gaming,Sleep,150,1350,450,1,1,1,1,9,98,10,35,40,31,0,124.4,94,0,100,low,0,0,0,0,0,0,none
66,2025-09-06,Gaming,Sleep,150,1350,450,1,1,1,1,8,114,12,3,63,48,3,122.67,100,0,94,low,0,0,0,0,0,0,none
66,2025-09-07,Gaming,Sleep,150,1350,450,1,1,1,1,5,137,0,98,60,52,0,124.71,94,0,99,low,0,0,0,0,0,0,none
66,2025-09-08,Gaming,Sleep,150,1350,450,1,1,1,1,11,147,93,18,8,13,0,125.14,99,0,99,low,0,0,0,0,0,0,none
66,2025-09-09,Gaming,Sleep,150,1350,450,1,1,1,1,11,141,3,6,27,25,0,130.43,99,0,100,low,0,0,0,0,0,0,none
66,2025-09-10,Gaming,Sleep,150,1350,450,1,1,1,1,8,131,10,6,54,35,6,126.57,100,0,94,low,1,45,0,0,0,0,none
66,2025-09-11,Gaming,Sleep,150,1350,450,1,1,1,1,6,134,3,37,47,34,7,128.86,94,0,99,low,0,0,0,0,0,0,none
66,2025-09-12,Gaming,Sleep,150,1350,450,1,1,1,1,7,124,93,6,28,8,0,132.57,99,0,97,low,0,0,0,0,0,0,none
66,2025-09-13,Gaming,Sleep,150,1350,450,1,1,1,1,6,119,0,0,61,38,3,133.29,97,0,94,low,1,60,0,0,0,0,none
66,2025-09-14,Gaming,Sleep,150,1350,450,1,1,1,1,15,241,18,66,51,38,9,148.14,94,91,84,high,0,0,1,0,1,1,limit_warning
66,2025-09-15,Gaming,Sleep,150,1350,450,1,1,1,1,7,113,97,0,50,23,90,143.29,84,0,86,low,0,0,0,1,1,1,sleep
66,2025-09-16,Gaming,Sleep,150,1350,450,1,1,1,1,14,216,7,20,41,28,110,154.0,86,66,79,high,0,0,1,1,1,2,both
66,2025-09-17,Gaming,Sleep,150,1350,450,1,1,1,1,10,169,3,90,39,44,97,159.43,79,19,88,medium,0,0,1,1,1,2,both
66,2025-09-18,Gaming,Sleep,150,1350,450,1,1,1,1,6,114,108,0,59,51,0,156.57,88,0,94,low,0,0,0,0,0,0,none
66,2025-09-19,Gaming,Sleep,150,1350,450,1,1,1,1,8,113,6,0,46,33,95,155.0,94,0,85,low,0,0,0,1,1,1,sleep
66,2025-09-20,Gaming,Sleep,150,1350,450,1,1,1,1,9,141,90,13,70,81,17,158.14,85,0,91,low,0,0,0,0,0,0,none
66,2025-09-21,Gaming,Sleep,150,1350,450,1,1,1,1,9,147,0,29,32,34,0,144.71,91,0,100,low,1,45,0,0,0,0,none
66,2025-09-22,Gaming,Sleep,150,1350,450,1,1,1,1,6,157,0,0,34,29,0,151.0,100,7,96,medium,1,45,0,0,0,0,none
66,2025-09-23,Gaming,Sleep,150,1350,450,1,1,1,1,10,142,7,6,23,13,0,140.43,96,0,98,low,0,0,0,0,0,0,none
66,2025-09-24,Gaming,Sleep,150,1350,450,1,1,1,1,12,146,15,10,60,63,0,137.14,98,0,94,low,0,0,0,0,0,0,none
66,2025-09-25,Gaming,Sleep,150,1350,450,1,1,1,1,10,136,8,0,30,24,12,140.29,94,0,96,low,0,0,0,0,0,0,none
66,2025-09-26,Gaming,Sleep,150,1350,450,1,1,1,1,3,67,55,9,53,47,0,133.71,96,0,95,low,0,0,0,0,0,0,none
66,2025-09-27,Gaming,Sleep,150,1350,450,1,1,1,1,8,140,0,98,53,53,98,133.57,95,0,90,low,0,0,0,1,1,1,sleep
66,2025-09-28,Gaming,Sleep,150,1350,450,1,1,1,1,7,140,0,102,60,30,9,132.57,90,0,98,low,0,0,0,0,0,0,none
66,2025-09-29,Gaming,Sleep,150,1350,450,1,1,1,1,9,110,11,26,30,32,12,125.86,98,0,100,low,0,0,0,0,0,0,none
66,2025-09-30,Gaming,Sleep,150,1350,450,1,1,1,1,4,112,101,0,66,52,90,121.57,100,0,84,low,0,0,0,1,1,1,sleep
66,2025-10-01,Gaming,Sleep,150,1350,450,1,1,1,1,11,151,15,3,41,32,0,122.29,84,1,96,medium,0,0,0,0,0,0,none
66,2025-10-02,Gaming,Sleep,150,1350,450,1,1,1,1,7,137,90,7,35,25,90,122.43,96,0,87,low,0,0,0,1,1,1,sleep
66,2025-10-03,Gaming,Sleep,150,1350,450,1,1,1,1,11,172,4,18,25,32,23,137.43,87,22,97,medium,0,0,1,0,1,1,limit_warning
66,2025-10-04,Gaming,Sleep,150,1350,450,1,1,1,1,7,135,10,90,78,47,0,136.71,97,0,97,low,0,0,0,0,0,0,none
66,2025-10-05,Gaming,Sleep,150,1350,450,1,1,1,1,11,140,0,35,37,40,0,136.71,97,0,100,low,0,0,0,0,0,0,none
66,2025-10-06,Gaming,Sleep,150,1350,450,1,1,1,1,8,124,0,5,44,37,6,138.71,100,0,100,low,0,0,0,0,0,0,none
66,2025-10-07,Gaming,Sleep,150,1350,450,1,1,1,1,6,105,0,93,48,32,90,137.71,100,0,91,low,0,0,0,1,1,1,sleep
66,2025-10-08,Gaming,Sleep,150,1350,450,1,1,1,1,17,210,123,3,47,39,3,146.14,91,60,85,medium,0,0,1,0,1,1,limit_warning
66,2025-10-09,Gaming,Sleep,150,1350,450,1,1,1,1,4,118,0,0,32,14,0,143.43,85,0,97,low,1,45,0,0,0,0,none
66,2025-10-10,Gaming,Sleep,150,1350,450,1,1,1,1,12,143,9,0,51,26,112,139.29,97,0,84,low,0,0,0,1,1,1,sleep
66,2025-10-11,Gaming,Sleep,150,1350,450,1,1,1,1,5,97,8,0,31,31,0,133.86,84,0,97,low,0,0,0,0,0,0,none
66,2025-10-12,Gaming,Sleep,150,1350,450,1,1,1,1,16,159,46,27,33,24,0,136.57,97,9,95,medium,1,27,0,0,0,0,none
66,2025-10-13,Gaming,Sleep,150,1350,450,1,1,1,1,11,199,12,13,20,11,106,147.29,95,49,84,medium,1,5,1,1,1,2,both
66,2025-10-14,Gaming,Sleep,150,1350,450,1,1,1,1,11,130,0,27,47,34,76,150.86,84,0,92,low,1,31,0,1,1,1,sleep
66,2025-10-15,Gaming,Sleep,150,1350,450,1,1,1,1,10,143,10,0,39,31,90,141.29,92,0,87,low,1,51,0,1,1,1,sleep
66,2025-10-16,Gaming,Sleep,150,1350,450,1,1,1,1,13,220,36,0,41,25,30,155.86,87,70,81,high,0,0,1,1,1,2,both
66,2025-10-17,Gaming,Sleep,150,1350,450,1,1,1,1,7,121,93,3,58,42,13,152.71,81,0,93,low,0,0,0,0,0,0,none
66,2025-10-18,Gaming,Sleep,150,1350,450,1,1,1,1,5,122,14,7,59,45,0,156.29,93,0,94,low,0,0,0,0,0,0,none
66,2025-10-19,Gaming,Sleep,150,1350,450,1,1,1,1,10,162,10,0,77,60,41,156.71,94,12,86,medium,0,0,0,1,1,1,sleep
66,2025-10-20,Gaming,Sleep,150,1350,450,1,1,1,1,5,121,3,17,58,46,11,145.57,86,0,98,low,0,0,0,0,0,0,none
66,2025-10-21,Gaming,Sleep,150,1350,450,1,1,1,1,4,110,14,0,59,41,0,142.71,98,0,94,low,0,0,0,0,0,0,none
66,2025-10-22,Gaming,Sleep,150,1350,450,1,1,1,1,11,138,3,65,16,9,0,142.0,94,0,100,low,0,0,0,0,0,0,none
66,2025-10-23,Gaming,Sleep,150,1350,450,1,1,1,1,9,124,11,3,47,35,3,128.29,100,0,95,low,0,0,0,0,0,0,none
66,2025-10-24,Gaming,Sleep,150,1350,450,1,1,1,1,11,149,3,33,47,31,103,132.29,95,0,90,low,0,0,0,1,1,1,sleep
66,2025-10-25,Gaming,Sleep,150,1350,450,1,1,1,1,13,151,19,98,50,22,3,136.43,90,1,100,medium,0,0,0,0,0,0,none
66,2025-10-26,Gaming,Sleep,150,1350,450,1,1,1,1,3,89,0,0,86,81,0,126.0,100,0,91,low,0,0,0,0,0,0,none
66,2025-10-27,Gaming,Sleep,150,1350,450,1,1,1,1,3,84,0,0,27,27,0,120.71,91,0,97,low,1,33,0,0,0,0,none
66,2025-10-28,Gaming,Sleep,150,1350,450,1,1,1,1,3,96,90,0,58,53,3,118.71,97,0,94,low,0,0,0,0,0,0,none
66,2025-10-29,Gaming,Sleep,150,1350,450,1,1,1,1,9,128,0,3,53,32,4,117.29,94,0,100,low,0,0,0,0,0,0,none
66,2025-10-30,Gaming,Sleep,150,1350,450,1,1,1,1,4,99,3,93,52,38,0,113.71,100,0,100,low,0,0,0,0,0,0,none
66,2025-10-31,Gaming,Sleep,150,1350,450,1,1,1,1,9,126,0,3,76,62,6,110.43,100,0,96,low,0,0,0,0,0,0,none
66,2025-11-01,Gaming,Sleep,150,1350,450,1,1,1,1,10,122,32,87,64,53,3,106.29,96,0,99,low,0,0,0,0,0,0,none
66,2025-11-02,Gaming,Sleep,150,1350,450,1,1,1,1,15,207,33,3,68,57,33,123.14,99,57,80,medium,0,0,1,1,1,2,both
66,2025-11-03,Gaming,Sleep,150,1350,450,1,1,1,1,4,62,53,0,56,42,0,120.0,80,0,94,low,0,0,0,0,0,0,none
66,2025-11-04,Gaming,Sleep,150,1350,450,1,1,1,1,8,88,5,13,67,41,0,118.86,94,0,98,low,0,0,0,0,0,0,none
66,2025-11-05,Gaming,Sleep,150,1350,450,1,1,1,1,7,112,4,3,39,21,4,116.57,98,0,96,low,0,0,0,0,0,0,none
66,2025-11-06,Gaming,Sleep,150,1350,450,1,1,1,1,9,133,99,24,51,39,0,121.43,96,0,95,low,0,0,0,0,0,0,none
66,2025-11-07,Gaming,Sleep,150,1350,450,1,1,1,1,7,138,15,0,59,29,0,123.14,95,0,94,low,0,0,0,0,0,0,none
66,2025-11-08,Gaming,Sleep,150,1350,450,1,1,1,1,16,199,28,117,53,51,0,134.14,94,49,92,medium,0,0,1,0,1,1,limit_warning
66,2025-11-09,Gaming,Sleep,150,1350,450,1,1,1,1,10,201,10,43,61,36,0,133.29,92,51,91,medium,0,0,1,0,1,1,limit_warning
66,2025-11-10,Gaming,Sleep,150,1350,450,1,1,1,1,7,109,0,13,60,32,0,140.0,91,0,99,low,0,0,0,0,0,0,none
66,2025-11-11,Gaming,Sleep,150,1350,450,1,1,1,1,3,78,15,0,49,36,0,138.57,99,0,95,low,0,0,0,0,0,0,none
66,2025-11-12,Gaming,Sleep,150,1350,450,1,1,1,1,13,172,6,5,63,42,21,147.14,95,22,88,medium,0,0,1,0,1,1,limit_warning
66,2025-11-13,Gaming,Sleep,150,1350,450,1,1,1,1,9,134,0,111,36,10,0,147.29,88,0,100,low,0,0,0,0,0,0,none
66,2025-11-14,Gaming,Sleep,150,1350,450,1,1,1,1,7,147,0,117,31,27,6,148.57,100,0,100,low,0,0,0,0,0,0,none
66,2025-11-15,Gaming,Sleep,150,1350,450,1,1,1,1,14,182,8,37,86,61,8,146.14,100,32,90,medium,1,56,1,0,1,1,limit_warning
66,2025-11-16,Gaming,Sleep,150,1350,450,1,1,1,1,6,95,59,23,65,43,7,131.0,90,0,93,low,0,0,0,0,0,0,none
66,2025-11-17,Gaming,Sleep,150,1350,450,1,1,1,1,3,68,0,0,27,26,0,125.14,93,0,97,low,0,0,0,0,0,0,none
66,2025-11-18,Gaming,Sleep,150,1350,450,1,1,1,1,5,110,3,0,21,7,6,129.71,97,0,97,low,0,0,0,0,0,0,none
66,2025-11-19,Gaming,Sleep,150,1350,450,1,1,1,1,11,162,22,0,52,44,95,128.29,97,12,83,medium,0,0,0,1,1,1,sleep
66,2025-11-20,Gaming,Sleep,150,1350,450,1,1,1,1,8,129,113,3,42,38,0,127.57,83,0,96,low,0,0,0,0,0,0,none
66,2025-11-21,Gaming,Sleep,150,1350,450,1,1,1,1,6,110,98,3,58,39,0,122.29,96,0,94,low,0,0,0,0,0,0,none
66,2025-11-22,Gaming,Sleep,150,1350,450,1,1,1,1,13,159,0,0,72,59,6,119.0,94,9,90,medium,1,51,0,0,0,0,none
66,2025-11-23,Gaming,Sleep,150,1350,450,1,1,1,1,7,146,0,0,82,62,21,126.29,90,0,90,low,0,0,0,0,0,0,none
67,2025-09-01,Social Media,Sleep,240,1320,420,1,1,1,1,11,146,13,102,29,32,0,146.0,100,0,100,low,0,0,0,0,0,0,none
67,2025-09-02,Social Media,Sleep,240,1320,420,1,1,1,1,15,192,11,118,22,15,0,169.0,100,0,100,low,0,0,0,0,0,0,none
67,2025-09-03,Social Media,Sleep,240,1320,420,1,1,1,1,16,226,127,46,31,28,8,188.0,100,0,96,low,1,39,0,0,0,0,none
67,2025-09-04,Social Media,Sleep,240,1320,420,1,1,1,1,15,205,63,13,15,10,0,192.25,96,0,98,low,0,0,0,0,0,0,none
67,2025-09-05,Social Media,Sleep,240,1320,420,1,1,1,1,14,235,183,6,19,11,0,200.8,98,0,98,low,1,71,0,0,0,0,none
67,2025-09-06,Social Media,Sleep,240,1320,420,1,1,1,1,13,207,40,54,20,11,6,201.83,98,0,100,low,0,0,0,0,0,0,none
67,2025-09-07,Social Media,Sleep,240,1320,420,1,1,1,1,11,160,8,0,39,16,3,195.86,100,0,96,low,0,0,0,0,0,0,none
67,2025-09-08,Social Media,Sleep,240,1320,420,1,1,1,1,8,152,40,3,32,27,0,196.71,96,0,97,low,0,0,0,0,0,0,none
67,2025-09-09,Social Media,Sleep,240,1320,420,1,1,1,1,16,207,70,0,12,4,3,198.86,97,0,99,low,0,0,0,0,0,0,none
67,2025-09-10,Social Media,Sleep,240,1320,420,1,1,1,1,17,211,175,5,12,12,0,196.71,99,0,99,low,1,45,0,0,0,0,none
67,2025-09-11,Social Media,Sleep,240,1320,420,1,1,1,1,13,207,68,3,25,10,28,197.0,99,0,95,low,0,0,0,0,0,0,none
67,2025-09-12,Social Media,Sleep,240,1320,420,1,1,1,1,12,171,3,21,23,11,0,187.86,95,0,100,low,0,0,0,0,0,0,none
67,2025-09-13,Social Media,Sleep,240,1320,420,1,1,1,1,13,202,68,3,26,12,0,187.14,100,0,97,low,0,0,0,0,0,0,none
67,2025-09-14,Social Media,Sleep,240,1320,420,1,1,1,1,12,178,32,0,31,42,10,189.71,97,0,96,low,0,0,0,0,0,0,none
67,2025-09-15,Social Media,Sleep,240,1320,420,1,1,1,1,18,240,6,12,40,35,10,202.29,96,0,100,low,0,0,0,0,0,0,none
67,2025-09-16,Social Media,Sleep,240,1320,420,1,1,1,1,7,148,119,19,26,11,3,193.86,100,0,97,low,1,30,0,0,0,0,none
67,2025-09-17,Social Media,Sleep,240,1320,420,1,1,1,1,11,205,11,13,25,36,6,193.0,97,0,100,low,0,0,0,0,0,0,none
67,2025-09-18,Social Media,Sleep,240,1320,420,1,1,1,1,9,138,109,17,29,17,0,183.14,100,0,97,low,1,30,0,0,0,0,none
67,2025-09-19,Social Media,Sleep,240,1320,420,1,1,1,1,15,188,47,0,53,48,0,185.57,97,0,95,low,0,0,0,0,0,0,none
67,2025-09-20,Social Media,Sleep,240,1320,420,1,1,1,1,19,223,50,0,25,12,3,188.57,95,0,98,low,0,0,0,0,0,0,none
67,2025-09-21,Social Media,Sleep,240,1320,420,1,1,1,1,16,230,43,39,53,30,0,196.0,98,0,95,low,0,0,0,0,0,0,none
67,2025-09-22,Social Media,Sleep,240,1320,420,1,1,1,1,12,198,74,3,32,20,0,190.0,95,0,97,low,0,0,0,0,0,0,none
67,2025-09-23,Social Media,Sleep,240,1320,420,1,1,1,1,14,185,104,29,34,32,101,195.29,97,0,87,low,1,30,0,1,1,1,sleep
67,2025-09-24,Social Media,Sleep,240,1320,420,1,1,1,1,9,170,48,21,36,18,0,190.29,87,0,96,low,0,0,0,0,0,0,none
67,2025-09-25,Social Media,Sleep,240,1320,420,1,1,1,1,10,171,17,5,38,32,3,195.0,96,0,96,low,0,0,0,0,0,0,none
67,2025-09-26,Social Media,Sleep,240,1320,420,1,1,1,1,8,178,35,132,35,24,0,193.57,96,0,100,low,0,0,0,0,0,0,none
67,2025-09-27,Social Media,Sleep,240,1320,420,1,1,1,1,13,160,20,90,36,22,0,184.57,100,0,100,low,0,0,0,0,0,0,none
67,2025-09-28,Social Media,Sleep,240,1320,420,1,1,1,1,16,198,18,16,21,25,6,180.0,100,0,97,low,0,0,0,0,0,0,none
67,2025-09-29,Social Media,Sleep,240,1320,420,1,1,1,1,9,170,111,3,24,19,0,176.0,97,0,98,low,1,30,0,0,0,0,none
67,2025-09-30,Social Media,Sleep,240,1320,420,1,1,1,1,8,145,18,18,31,22,13,170.29,98,0,96,low,0,0,0,0,0,0,none
67,2025-10-01,Social Media,Sleep,240,1320,420,1,1,1,1,7,130,20,100,33,20,0,164.57,96,0,100,low,0,0,0,0,0,0,none
67,2025-10-02,Social Media,Sleep,240,1320,420,1,1,1,1,11,174,147,3,47,27,0,165.0,100,0,95,low,1,84,0,0,0,0,none
67,2025-10-03,Social Media,Sleep,240,1320,420,1,1,1,1,11,180,30,3,20,18,0,165.29,95,0,98,low,0,0,0,0,0,0,none
67,2025-10-04,Social Media,Sleep,240,1320,420,1,1,1,1,10,155,117,18,28,8,9,164.57,98,0,96,low,1,34,0,0,0,0,none
67,2025-10-05,Social Media,Sleep,240,1320,420,1,1,1,1,11,150,3,0,43,40,0,157.71,96,0,96,low,0,0,0,0,0,0,none
67,2025-10-06,Social Media,Sleep,240,1320,420,1,1,1,1,10,122,9,93,13,1,0,150.86,96,0,100,low,0,0,0,0,0,0,none
67,2025-10-07,Social Media,Sleep,240,1320,420,1,1,1,1,15,183,27,36,11,9,0,156.29,100,0,100,low,0,0,0,0,0,0,none
67,2025-10-08,Social Media,Sleep,240,1320,420,1,1,1,1,11,178,28,5,26,8,16,163.14,100,0,95,low,0,0,0,0,0,0,none
67,2025-10-09,Social Media,Sleep,240,1320,420,1,1,1,1,10,148,24,96,32,18,0,159.43,95,0,100,low,0,0,0,0,0,0,none
67,2025-10-10,Social Media,Sleep,240,1320,420,1,1,1,1,12,179,46,22,16,10,3,159.29,100,0,98,low,0,0,0,0,0,0,none
67,2025-10-11,Social Media,Sleep,240,1320,420,1,1,1,1,10,169,118,5,39,19,0,161.29,98,0,96,low,1,30,0,0,0,0,none
67,2025-10-12,Social Media,Sleep,240,1320,420,1,1,1,1,11,186,51,26,46,40,0,166.43,96,0,95,low,0,0,0,0,0,0,none
67,2025-10-13,Social Media,Sleep,240,1320,420,1,1,1,1,12,173,36,7,16,13,0,173.71,95,0,98,low,0,0,0,0,0,0,none
67,2025-10-14,Social Media,Sleep,240,1320,420,1,1,1,1,6,144,121,0,32,25,0,168.14,98,0,97,low,1,30,0,0,0,0,none
67,2025-10-15,Social Media,Sleep,240,1320,420,1,1,1,1,11,202,3,12,41,33,0,171.57,97,0,100,low,0,0,0,0,0,0,none
67,2025-10-16,Social Media,Sleep,240,1320,420,1,1,1,1,5,135,18,0,45,37,0,169.71,100,0,96,low,0,0,0,0,0,0,none
67,2025-10-17,Social Media,Sleep,240,1320,420,1,1,1,1,7,133,0,100,31,22,0,163.14,96,0,100,low,0,0,0,0,0,0,none
67,2025-10-18,Social Media,Sleep,240,1320,420,1,1,1,1,7,157,0,19,9,10,42,161.43,100,0,100,low,0,0,0,1,1,1,sleep
